date,log_exists,clear_by_fit,measured_MJ,ref_MJ,anchor_scaling,anchor_used,anchor_resid_log,scaling_daily,source,nrmse,A,n,sunrise,sunset,note
2025-06-17,True,False,22.81296,30.27,,,,1.1297157864448202,annual_fit,0.274641129165475,723.9432273188838,1.0100000000000005,05:13,18:48,ok
2025-06-18,True,False,26.0313,30.22,,,,1.1292575413987158,annual_fit,0.07146183151554952,933.6994468176669,1.550000000000001,04:51,18:48,ok
2025-06-19,True,True,26.17572,30.18,1.1529768808651681,True,0.021160069119081623,1.1288361211874485,annual_fit,0.029579528586189233,893.5303523348919,1.2900000000000007,04:58,18:53,ok
2025-06-20,True,False,25.1955,30.12,,,,1.1284516095265686,annual_fit,0.06223285035527358,875.2599228837329,1.1200000000000006,05:47,18:48,ok
2025-06-21,True,False,24.89262,30.07,,,,1.1281040826866329,annual_fit,0.11952872377284633,850.4783945727505,1.3300000000000007,04:53,18:55,ok
2025-06-22,True,False,17.50242,30.02,,,,1.1277936095091678,annual_fit,0.2906038844400652,550.8012874442924,0.9300000000000004,05:03,18:49,ok
2025-06-23,True,False,4.62504,29.96,,,,1.1275202514211915,annual_fit,0.4562360285957502,272.6169900650823,0.5,05:33,11:43,ok
2025-06-24,True,False,6.34644,29.91,,,,1.127284062448266,annual_fit,0.2736425049283407,237.56253603033346,1.4400000000000008,05:49,18:35,ok
2025-06-25,True,False,20.29986,29.85,,,,1.1270850892260487,annual_fit,0.17949504984973144,744.9280239812609,1.4400000000000008,05:42,18:54,ok
2025-06-26,True,False,4.56063,29.8,,,,1.1269233710103188,annual_fit,0.3098256945652136,306.59805334843907,0.7000000000000002,05:21,11:07,ok
2025-06-27,True,False,23.62842,29.74,,,,1.126798939685457,annual_fit,0.1565734721625924,831.1315200002299,1.3900000000000008,05:03,18:55,ok
2025-06-28,True,True,26.97156,29.68,1.100418366605417,True,-0.023613055970298183,1.1267118197713577,annual_fit,0.029572484092924588,899.1963471045199,1.2400000000000007,04:57,19:00,ok
2025-06-29,True,False,24.04866,29.62,,,,1.1266620284287643,annual_fit,0.11494864074918892,776.5939170645686,1.0500000000000005,05:15,18:52,ok
2025-06-30,True,True,25.77012,29.57,1.1474529416238652,True,0.018296401629171843,1.1266495754630073,annual_fit,0.017696294571289302,868.8858353436452,1.2400000000000007,05:00,18:49,ok
2025-07-01,True,False,23.27712,29.51,,,,1.1266744633261472,annual_fit,0.09746221945031255,796.6474324973011,1.2100000000000006,05:20,18:53,ok
2025-07-02,True,False,12.7095,29.45,,,,1.1267366871175084,annual_fit,0.2453461155119683,435.7837632359908,1.1500000000000006,05:07,18:12,ok
2025-07-03,True,False,22.95666,29.39,,,,1.12683623458261,annual_fit,0.06566007348325495,861.9305825360153,1.8200000000000012,04:59,19:04,ok
2025-07-04,True,False,22.79154,29.33,,,,1.1269730861104905,annual_fit,0.0919786097863578,869.7792770269393,1.8100000000000012,05:18,19:01,ok
2025-07-05,True,False,22.9056,29.27,,,,1.1271472147294375,annual_fit,0.08115434439533598,870.1718164572982,1.620000000000001,05:08,18:40,ok
2025-07-06,True,False,21.87348,29.22,,,,1.1273585861011246,annual_fit,0.1993534630891143,758.9644465331414,0.8000000000000003,07:16,18:53,ok
2025-07-07,True,True,25.12578,29.16,1.1605609855694032,True,0.02880566777845979,1.1276071585131766,annual_fit,0.03984020597624729,868.9952655325422,1.3200000000000007,04:59,18:43,ok
2025-07-08,True,False,21.82905,29.1,,,,1.127892882870172,annual_fit,0.10560390902884077,882.5850549085953,1.7800000000000011,05:44,18:38,ok
2025-07-09,True,False,22.9308,29.04,,,,1.1282157026831054,annual_fit,0.10956435810469402,795.9085968989938,1.2700000000000007,05:08,18:44,ok
2025-07-10,True,False,24.44934,28.98,,,,1.1285755540573348,annual_fit,0.10763139719372508,866.113874356534,1.4700000000000009,05:10,18:56,ok
2025-07-11,True,False,23.07522,28.92,,,,1.128972365679035,annual_fit,0.16880624344161554,753.0866490195141,1.1200000000000006,04:59,18:56,ok
2025-07-12,True,False,23.32149,28.86,,,,1.129406058800193,annual_fit,0.15930591271445677,850.4491805660688,1.4900000000000009,05:15,18:48,ok
2025-07-13,True,False,25.17054,28.8,,,,1.1298765472221737,annual_fit,0.068384264406853,902.7853008224058,1.3800000000000008,05:29,18:53,ok
2025-07-14,True,False,20.43414,28.74,,,,1.1303837372778964,annual_fit,0.17363171888851078,856.1212616294089,1.8600000000000012,05:02,17:50,ok
2025-07-15,True,False,22.64985,28.68,,,,1.130927527812659,annual_fit,0.17855620951814358,772.9599518420342,0.8600000000000003,06:30,18:35,ok
2025-07-16,True,False,12.65373,28.62,,,,1.1315078101636555,annual_fit,0.25141287282355534,610.4423629259554,1.3500000000000008,09:19,18:56,ok
2025-07-17,True,False,3.21558,28.56,,,,1.132124468138235,annual_fit,,,,,,sunrise_fail(Daylength too short (sunrise=56700 sunset=67500 thr=20.00))
2025-07-18,True,False,17.36589,28.49,,,,1.1327773779909451,annual_fit,0.3289891404800324,576.8076724691155,1.2200000000000006,05:09,18:43,ok
2025-07-19,True,False,23.30439,28.43,,,,1.1334664083994255,annual_fit,0.16206504086091794,846.1178121218652,1.5000000000000009,05:21,18:46,ok
2025-07-20,True,False,23.5866,28.37,,,,1.1341914204391952,annual_fit,0.15469384942651007,827.2738382182869,1.4900000000000009,05:03,18:50,ok
2025-07-21,True,False,24.13461,28.31,,,,1.1349522675574029,annual_fit,0.10976201516153915,869.8932369444012,1.3300000000000007,05:31,18:48,ok
2025-07-22,True,False,24.72954,28.24,,,,1.1357487955456005,annual_fit,0.11343247276590278,868.2036187339556,1.2700000000000007,05:22,18:50,ok
2025-07-23,True,False,24.54816,28.18,,,,1.1365808425116048,annual_fit,0.07180738396747408,874.2608334565772,1.4000000000000008,05:09,18:49,ok
2025-07-24,True,True,25.18074,28.11,1.1163293850776426,True,-0.018741398169804885,1.1374482388505192,annual_fit,0.032652511196002106,870.1173853302852,1.2100000000000006,05:12,18:33,ok
2025-07-25,True,False,25.10928,28.04,,,,1.1383508072149877,annual_fit,0.08419602505774242,869.7913127966726,1.3000000000000007,05:11,18:49,ok
2025-07-26,True,False,24.99804,27.98,,,,1.139288362484757,annual_fit,0.12818218129125364,867.50944911254,1.2600000000000007,05:17,18:40,ok
2025-07-27,True,False,21.40314,27.91,,,,1.140260711735625,annual_fit,0.22470785703806265,694.9342357596256,1.0300000000000005,05:11,18:42,ok
2025-07-28,True,False,24.68196,27.84,,,,1.141267654207858,annual_fit,0.06850476772618894,845.8784031938611,1.2000000000000006,05:19,18:46,ok
2025-07-29,True,False,25.04226,27.77,,,,1.1423089812741636,annual_fit,0.05478402856615563,869.0758886565412,1.1200000000000006,05:19,18:15,ok
2025-07-30,True,True,24.42162,27.7,1.134240889834499,True,-0.008029095416156318,1.1433844764073033,annual_fit,0.01595378274671491,846.4127739073161,1.2200000000000006,05:18,18:39,ok
2025-07-31,True,False,22.74777,27.62,,,,1.14449391514744,annual_fit,0.07757895740781579,852.3690207113757,1.2500000000000007,05:57,18:29,ok
2025-08-01,True,False,22.98195,27.55,,,,1.1456370650693106,annual_fit,0.1986493134096954,808.4875824854361,0.8300000000000003,05:18,16:42,ok
2025-08-02,True,True,24.48036,27.48,1.1225325117767875,True,-0.021400084878913317,1.1468136857493225,annual_fit,0.035866560356739324,857.7357744467042,1.1600000000000006,05:35,18:41,ok
2025-08-03,True,True,24.21504,27.4,1.1315281742256054,True,-0.014472707427561238,1.1480235287326714,annual_fit,0.031194964103121312,846.8304849092328,1.1300000000000006,05:27,18:20,ok
2025-08-04,True,False,9.67068,27.32,,,,1.1492663375005847,annual_fit,0.5104587588985392,519.2082730570634,0.5,05:32,11:32,ok
2025-08-05,True,False,18.83076,27.24,,,,1.1505418474377924,annual_fit,0.3016718178844022,597.04792554674,0.8200000000000003,05:23,18:26,ok
2025-08-06,True,False,21.2751,27.16,,,,1.1518497858003334,annual_fit,0.2414708785705043,747.6760856016815,1.1100000000000005,05:25,18:20,ok
2025-08-07,True,False,12.66576,27.08,,,,1.1531898716838092,annual_fit,0.3248732770852798,659.2585427660786,2.9900000000000015,06:13,18:24,ok
2025-08-08,True,False,22.98942,27.0,,,,1.1545618159921922,annual_fit,0.1154550922763362,801.8801877863489,1.2000000000000006,05:19,18:34,ok
2025-08-09,True,False,16.23468,26.92,,,,1.1559653214073065,annual_fit,0.3677068977469104,538.3807451831655,0.9000000000000004,05:24,18:05,ok
2025-08-10,True,False,6.09978,26.83,,,,1.157400082359097,annual_fit,0.18760228326336353,221.11607272502476,0.9300000000000004,06:14,17:54,ok
2025-08-11,True,False,6.71682,26.75,,,,1.1588657849968047,annual_fit,0.27734344920661347,319.17207454806965,2.3200000000000003,06:43,18:10,ok
2025-08-12,True,False,11.62071,26.66,,,,1.1603621071611674,annual_fit,0.1365506598817274,567.2653644381446,2.670000000000001,05:59,18:06,ok
2025-08-13,True,False,16.04868,26.57,,,,1.1618887183577733,annual_fit,0.21755436478014809,549.342687444278,1.0500000000000005,05:35,18:25,ok
2025-08-14,True,False,16.3284,26.48,,,,1.1634452797316865,annual_fit,0.39135221168518186,634.4708358239888,0.5,05:40,14:31,ok
2025-08-15,True,True,22.15032,26.39,1.1914049097259092,True,0.022385129927168512,1.1650314440434726,annual_fit,0.03863660562032194,835.4035501203281,1.3300000000000007,05:46,18:30,ok
2025-08-16,True,True,23.18988,26.29,1.133684176028509,True,-0.02866103667689046,1.166646855646755,annual_fit,0.02405367156190089,843.5669851418735,1.2400000000000007,05:33,18:24,ok
2025-08-17,True,False,21.55575,26.2,,,,1.1682911504674263,annual_fit,0.14931279129422897,764.2815912675683,0.9500000000000004,05:40,17:48,ok
2025-08-18,True,True,22.47879,26.11,1.1615393889083887,True,-0.007226756727423372,1.1699639559846495,annual_fit,0.042011874766142765,782.9303377785926,1.0800000000000005,05:30,18:20,ok
2025-08-19,True,False,12.84084,26.01,,,,1.1716648912137801,annual_fit,0.41693824615919123,601.3224085612183,0.5,05:33,12:39,ok
2025-08-20,True,False,18.41448,25.91,,,,1.1733935666913418,annual_fit,0.25827735097256516,723.1072196546667,0.5,09:08,18:10,ok
2025-08-21,True,False,20.7723,25.81,,,,1.1751495844621893,annual_fit,0.1841722258001069,735.1431851410375,1.0900000000000005,05:37,18:19,ok
2025-08-22,True,False,21.9504,25.71,,,,1.1769325380689981,annual_fit,0.062419334194004895,798.4869065978997,1.2400000000000007,05:33,18:19,ok
2025-08-23,True,False,18.80418,25.61,,,,1.1787420125442094,annual_fit,0.20345189121423618,731.540689581095,1.4800000000000009,05:38,18:16,ok
2025-08-24,True,False,19.63608,25.51,,,,1.180577584404575,annual_fit,0.1576597295695035,721.0800069728549,1.1800000000000006,05:39,18:13,ok
2025-08-25,True,False,18.11922,25.41,,,,1.1824388216484327,annual_fit,0.14068663624318062,736.0463553595644,1.3800000000000008,06:12,18:05,ok
2025-08-26,True,False,19.92393,25.3,,,,1.1843252837558558,annual_fit,0.0944510224961096,785.482471167567,1.2600000000000007,05:45,17:47,ok
2025-08-27,True,False,15.44847,25.2,,,,1.1862365216918067,annual_fit,0.23776340727420847,702.5463436754542,1.7900000000000011,05:36,17:27,ok
2025-08-28,True,False,20.18994,25.09,,,,1.1881720779124403,annual_fit,0.13094802704435554,774.5577933728091,1.3700000000000008,05:32,18:07,ok
2025-08-29,True,False,19.01574,24.98,,,,1.1901314863746886,annual_fit,0.09243999333014195,731.1454164933436,1.2100000000000006,06:02,17:59,ok
2025-08-30,True,True,21.2394,24.87,1.1709370321195514,True,-0.017924119852746417,1.192114272549267,annual_fit,0.03288458385711786,783.1337602403652,1.1300000000000006,05:44,17:58,ok
2025-08-31,True,False,20.65224,24.76,,,,1.1941199534372375,annual_fit,0.14716146332535338,760.3018267509258,0.7700000000000002,05:38,16:25,ok
2025-09-01,True,False,18.86658,24.65,,,,1.1961480375902638,annual_fit,0.22529729174873123,671.2527397609904,0.9200000000000004,05:51,18:05,ok
2025-09-02,True,False,20.98548,24.54,,,,1.1981980251346964,annual_fit,0.05045725070276399,801.0768648362479,1.0400000000000005,06:08,17:51,ok
2025-09-03,True,False,17.89002,24.43,,,,1.2002694077996185,annual_fit,0.11051969182128064,700.6056231236598,1.2700000000000007,05:46,17:53,ok
2025-09-04,True,False,9.32685,24.32,,,,1.2023616689489869,annual_fit,0.14903617177840692,380.4588132219119,1.4800000000000009,05:53,17:40,ok
2025-09-05,True,False,10.96917,24.21,,,,1.204474283618,annual_fit,0.31562940302621373,491.898853700963,1.3800000000000008,07:28,17:58,ok
2025-09-06,True,True,21.15408,24.09,1.1387874112227996,True,-0.05784803324154475,1.206606718553819,annual_fit,0.027296890099190528,786.1816875270479,1.1800000000000006,05:40,18:03,ok
2025-09-07,True,False,19.5102,23.98,,,,1.2087584322607763,annual_fit,0.08723623825518129,787.3663551123993,1.2200000000000006,06:06,17:51,ok
2025-09-08,True,False,16.9716,23.86,,,,1.21092887505019,annual_fit,0.2096782502330519,633.4299270487679,1.1000000000000005,05:44,17:50,ok
2025-09-09,True,False,18.55356,23.74,,,,1.2131174890949137,annual_fit,0.12632684810526415,720.5860828873116,1.1300000000000006,05:45,17:33,ok
2025-09-10,True,False,15.81708,23.63,,,,1.2153237084887374,annual_fit,0.12694314949417515,713.3715067586278,1.8500000000000012,05:54,17:47,ok
2025-09-11,True,False,10.32552,23.51,,,,1.2175469593107644,annual_fit,0.12149243633256715,525.9535593787562,2.6900000000000013,06:19,18:00,ok
2025-09-12,True,False,7.13802,23.39,,,,1.2197866596948719,annual_fit,0.5342547452959112,262.4067027728873,0.54,06:30,16:32,ok
2025-09-13,False,False,,23.27,,,,1.2220422199043754,annual_fit,,,,,,log_not_found
2025-09-14,True,False,9.08577,23.16,,,,1.2243130424119995,annual_fit,0.38809605914333056,334.651318471788,0.5,08:16,17:44,ok
2025-09-15,True,False,14.5857,23.04,,,,1.2265985219852658,annual_fit,0.30370557140990373,643.3642160402069,0.5,09:36,17:41,ok
2025-09-16,True,True,18.7419,22.92,1.222928305027772,True,-0.004869637317133552,1.2288980457773946,annual_fit,0.02805448312568047,712.6688381396282,1.1100000000000005,05:50,17:39,ok
2025-09-17,True,False,14.64978,22.8,,,,1.231210993423825,annual_fit,0.23392218557742162,518.9186098242201,0.7500000000000002,06:01,17:28,ok
2025-09-18,True,False,13.74573,22.68,,,,1.2335367371444377,annual_fit,0.399701505955454,513.2207806827706,0.5,07:47,17:33,ok
2025-09-19,True,False,11.9646,22.55,,,,1.2358746418515798,annual_fit,0.21675876891074367,528.052887525046,1.8800000000000012,06:01,17:34,ok
2025-09-20,True,False,4.26138,22.43,,,,1.2382240652639687,annual_fit,0.39100928383543454,157.1910031460137,0.54,06:53,16:44,ok
2025-09-21,True,False,16.94262,22.31,,,,1.2405843580265576,annual_fit,0.11112788520339194,696.5489342497658,1.2800000000000007,06:05,17:40,ok
2025-09-22,True,False,16.79916,22.19,,,,1.2429548638364376,annual_fit,0.1269393188391767,687.7896935161164,1.3800000000000008,05:48,17:27,ok
2025-09-23,True,False,13.78872,22.07,,,,1.245334919574845,annual_fit,0.2312122416240701,500.72807500491786,0.8600000000000003,06:01,17:29,ok
2025-09-24,True,False,9.48858,21.95,,,,1.2477238554453376,annual_fit,0.1958001852415502,373.3085867131987,1.0300000000000005,05:55,16:57,ok
2025-09-25,True,False,6.96522,21.82,,,,1.2501209951181986,annual_fit,0.17524379187075978,312.72933020207586,1.5000000000000009,06:35,17:21,ok
2025-09-26,True,False,15.06681,21.7,,,,1.2525256558811195,annual_fit,0.2070865241893776,569.4327741901454,1.1100000000000005,05:50,17:25,ok
2025-09-27,True,False,17.79294,21.58,,,,1.2549371487962098,annual_fit,0.10155106657180607,704.671758424515,1.1500000000000006,05:59,17:29,ok
2025-09-28,True,False,12.86628,21.45,,,,1.2573547788633703,annual_fit,0.23176410381127902,519.6766697991296,1.0200000000000005,06:10,16:57,ok
2025-09-29,True,False,8.41224,21.33,,,,1.259777845190067,annual_fit,0.17099234134573274,641.1451845774352,4.000000000000003,07:53,17:15,ok
2025-09-30,True,False,17.02746,21.21,,,,1.2622056411675284,annual_fit,0.06225700335210205,685.6691794215786,1.0400000000000005,06:00,17:09,ok
2025-10-01,True,False,11.0886,21.08,,,,1.2646374546533887,annual_fit,0.3125665085711092,473.51469063332127,1.0700000000000005,07:03,17:17,ok
2025-10-02,True,False,14.68452,20.96,,,,1.2670725681607882,annual_fit,0.15428366182015835,629.8864318129025,1.3600000000000008,06:08,17:14,ok
2025-10-03,True,False,7.68546,20.84,,,,1.2695102590539356,annual_fit,0.2189441977298808,279.08459574606735,0.5900000000000001,06:28,16:54,ok
2025-10-04,True,False,3.00864,20.71,,,,1.271949799750132,annual_fit,0.29486812590011685,122.8765001298741,0.5,07:24,16:07,ok
2025-10-05,True,False,4.00596,20.59,,,,1.2743904579282443,annual_fit,0.19822041055927248,182.93681411599624,0.8000000000000003,07:10,15:58,ok
2025-10-06,True,False,15.71472,20.46,,,,1.276831496743614,annual_fit,0.07068273926269764,635.6592402654198,0.9900000000000004,06:22,17:16,ok
2025-10-07,True,False,10.78692,20.34,,,,1.2792721750493716,annual_fit,0.1878178704111254,466.3861327637482,1.1500000000000006,06:24,16:52,ok
2025-10-08,True,False,15.48657,20.22,,,,1.2817117476241273,annual_fit,0.15939073785411564,657.6158570688369,0.9300000000000004,07:31,17:19,ok
2025-10-09,True,False,17.1285,20.09,,,,1.2841494654059957,annual_fit,0.05554404208951967,707.786952761105,1.1500000000000006,06:11,17:13,ok
2025-10-10,True,False,10.67301,19.97,,,,1.286584575732902,annual_fit,0.22376542413232275,471.0405096629077,1.3000000000000007,06:17,16:46,ok
2025-10-11,True,False,3.89118,19.84,,,,1.2890163225891154,annual_fit,0.3026248068292959,141.59608722975048,0.5,06:33,16:36,ok
2025-10-12,True,False,6.28434,19.72,,,,1.2914439468579404,annual_fit,0.21515314630605728,289.05770930281085,1.3500000000000008,06:19,16:31,ok
2025-10-13,True,False,13.99134,19.59,,,,1.2938666865804942,annual_fit,0.07572977766975228,612.3237604776408,1.2300000000000006,06:20,17:04,ok
2025-10-14,True,False,1.71399,19.47,,,,1.2962837772204803,annual_fit,0.2881892318671454,141.31614882040557,0.5,07:08,11:14,ok
2025-10-15,True,False,3.13524,19.34,,,,1.2986944519348744,annual_fit,0.43272331091071614,230.6054768839765,0.5,11:52,16:09,ok
2025-10-16,True,False,2.8464,19.22,,,,1.301097941850414,annual_fit,0.42226063210439396,98.690962258546,0.5,07:11,16:04,ok
2025-10-17,True,False,13.77618,19.09,,,,1.3034934763457866,annual_fit,0.08261249639287624,614.9641773704101,1.4300000000000008,06:09,16:59,ok
2025-10-18,True,False,5.15316,18.96,,,,1.3058802833393948,annual_fit,0.1884024778114751,231.66918684392132,1.2000000000000006,06:35,16:23,ok
2025-10-19,True,False,0.16005,18.84,,,,1.3082575895825739,annual_fit,,,,,,sunrise_fail(Daylength too short (sunrise=23700 sunset=25740 thr=20.00))
2025-10-20,True,False,6.12978,18.71,,,,1.3106246209581218,annual_fit,0.43669060382246994,264.68779026302235,0.5,08:41,16:34,ok
2025-10-21,True,False,6.45417,18.58,,,,1.3129806027840007,annual_fit,0.19741431389099343,248.56489026360794,0.6900000000000002,06:28,16:42,ok
2025-10-22,True,False,2.65311,18.45,,,,1.3153247601220535,annual_fit,0.12110337822980338,123.76719734036205,1.0500000000000005,06:56,16:06,ok
2025-10-23,True,False,13.1535,18.33,,,,1.317656318091573,annual_fit,0.0738873615841636,596.5057527926052,1.2400000000000007,06:39,16:57,ok
2025-10-24,True,False,7.19514,18.2,,,,1.3199745021875537,annual_fit,0.13472902919366778,305.8522848921366,1.0800000000000005,06:47,16:42,ok
2025-10-25,True,False,3.70407,18.07,,,,1.3222785386034466,annual_fit,0.22556620117100437,137.19952272995607,0.5,06:50,16:22,ok
2025-10-26,True,False,2.55852,17.94,,,,1.3245676545582277,annual_fit,0.27991300079724274,102.82024847057369,0.5,07:20,16:06,ok
2025-10-27,True,False,10.25322,17.81,,,,1.3268410786275837,annual_fit,0.3366106119695752,451.6071463398845,1.2300000000000006,06:18,16:47,ok
2025-10-28,True,False,10.00056,17.68,,,,1.3290980410790116,annual_fit,0.353564221464426,344.3748311576406,0.5,06:20,16:47,ok
2025-10-29,True,False,12.60024,17.55,,,,1.3313377742106185,annual_fit,0.08016187086458373,544.7513225729566,1.0200000000000005,06:33,16:50,ok
2025-10-30,True,True,12.45216,17.42,1.3989540770436617,True,0.047873177000554656,1.3335595126933983,annual_fit,0.045207443327161166,532.211171733387,1.0400000000000005,06:27,16:44,ok
2025-10-31,True,False,3.44034,17.29,,,,1.3357624939167623,annual_fit,0.29091949650595567,205.9835809177241,2.1500000000000004,06:44,15:32,ok
2025-11-01,True,False,8.97984,17.16,,,,1.3379459583370816,annual_fit,0.3363855780407177,419.187719009766,1.0400000000000005,06:43,16:12,ok
2025-11-02,True,False,0.0204,17.03,,,,1.3401091498290008,annual_fit,,,,,,sunrise_fail(Sunrise/sunset detection failed (thr=20.00))
2025-11-03,True,False,11.07723,16.89,,,,1.3422513160392706,annual_fit,0.207441654154916,511.2663168049526,1.2400000000000007,06:50,16:42,ok
2025-11-04,True,False,8.95704,16.76,,,,1.3443717087428448,annual_fit,0.21558129601591564,392.52486962710736,1.0400000000000005,06:30,16:30,ok
2025-11-05,True,False,2.74662,16.63,,,,1.3464695842009704,annual_fit,0.18742734688944457,121.37456835548616,0.5,07:23,15:38,ok
2025-11-06,True,False,11.30004,16.5,,,,1.3485442035210082,annual_fit,0.1585194052704535,455.2151473729658,0.7600000000000002,06:29,16:36,ok
2025-11-07,True,True,11.5194,16.36,1.4202128583085925,True,0.05026164813927475,1.3505948330176996,annual_fit,0.03413583537080197,504.26487454536567,1.0600000000000005,06:32,16:40,ok
2025-11-08,True,False,8.92956,16.23,,,,1.3526207445756004,annual_fit,0.21680850338622096,383.0525758291423,1.0200000000000005,06:34,16:36,ok
2025-11-09,True,False,1.5774,16.1,,,,1.3546212160123918,annual_fit,0.2549770094404619,67.98072477545863,0.5,07:57,15:55,ok
2025-11-10,True,False,8.54694,15.97,,,,1.3565955314427753,annual_fit,0.3027428287085288,379.51797464457866,0.7700000000000002,07:55,16:34,ok
2025-11-11,True,False,8.47311,15.83,,,,1.3585429816426504,annual_fit,0.23100654236681914,356.8602901258496,1.1100000000000005,06:32,16:38,ok
2025-11-12,True,False,7.66278,15.7,,,,1.3604628644132755,annual_fit,0.24117162166609385,325.07710358856673,0.9400000000000004,06:37,16:17,ok
2025-11-13,True,False,5.12088,15.57,,,,1.3623544849450997,annual_fit,0.12625945288343457,250.8822928298928,1.2300000000000006,07:01,16:12,ok
2025-11-14,True,True,10.61214,15.44,1.4549374584202621,True,0.06438216363532828,1.3642171561809577,annual_fit,0.04808406112273251,480.27352907790765,1.1100000000000005,06:41,16:36,ok
2025-11-15,True,True,10.9926,15.31,1.3927551261757911,True,0.01936038102066745,1.3660501991783118,annual_fit,0.021632871701559864,483.8442686625099,1.0400000000000005,06:37,16:37,ok
2025-11-16,True,False,10.36803,15.18,,,,1.36785294347022,annual_fit,0.10156243449770104,463.20042844856505,0.7200000000000002,07:50,16:35,ok
2025-11-17,True,False,10.02528,15.06,,,,1.3696247274247135,annual_fit,0.08386988058082966,475.50888766042505,1.0900000000000005,06:41,16:15,ok
2025-11-18,True,False,7.77228,14.93,,,,1.371364898602258,annual_fit,0.3411151876746438,332.46559051640304,0.9700000000000004,06:38,16:26,ok
2025-11-19,True,False,7.62279,14.81,,,,1.373072814110974,annual_fit,0.3297356716718213,319.53996387429714,0.7300000000000002,07:11,16:34,ok
2025-11-20,True,True,10.26036,14.68,1.4307490185529552,True,0.03992777043242329,1.3747478409592908,annual_fit,0.04751426732971375,470.7100305455214,1.1500000000000006,06:42,16:34,ok
2025-11-21,True,False,8.4225,14.56,,,,1.3763893564057048,annual_fit,0.23168675573194156,373.7231150189581,0.9700000000000004,06:44,16:26,ok
2025-11-22,True,True,10.36806,14.44,1.3927388537489174,True,0.010641393966166368,1.3779967483053164,annual_fit,0.018101026121856965,463.432511507457,1.0300000000000005,06:43,16:33,ok
2025-11-23,True,False,10.03524,14.32,,,,1.3795694154528155,annual_fit,0.0754378160636445,443.44243296548916,0.9900000000000004,06:44,16:33,ok
2025-11-24,True,False,9.18174,14.21,,,,1.381106767921589,annual_fit,0.14818968020439832,404.7341125971057,0.8500000000000003,06:44,16:15,ok
2025-11-25,True,False,2.24034,14.1,,,,1.382608227398624,annual_fit,0.4706924921435573,86.11085354928879,0.5,07:35,16:17,ok
2025-11-26,True,True,9.88008,13.98,1.4149682998518232,True,0.022076362062784516,1.3840732275148786,annual_fit,0.04388913672513609,446.3405342073863,1.0100000000000005,06:46,16:27,ok
2025-11-27,True,False,9.76998,13.88,,,,1.3855012141707999,annual_fit,0.05979589929577605,455.1064250331135,1.0000000000000004,06:55,16:15,ok
2025-11-28,True,False,9.05178,13.77,,,,1.3868916458566645,annual_fit,0.2045914730595441,433.30771371601463,1.3000000000000007,06:52,16:30,ok
2025-11-29,True,True,9.92814,13.67,1.3768943628917398,True,-0.008209133394699086,1.3882439939674247,annual_fit,0.017487535204800595,444.1453336751317,1.0000000000000004,06:49,16:31,ok
2025-11-30,True,True,9.70992,13.57,1.3975398355496234,True,0.005727904413976248,1.389557743111745,annual_fit,0.014690889697140856,436.94742596195067,0.9900000000000004,06:52,16:30,ok
2025-12-01,True,False,7.9737,13.48,,,,1.3908323914149125,annual_fit,0.1129682378030564,413.385580246902,1.3400000000000007,07:02,16:10,ok
2025-12-02,True,False,8.98356,13.39,,,,1.3920674508153212,annual_fit,0.09915772288998392,443.66189731157675,1.1600000000000006,07:02,16:18,ok
2025-12-03,True,False,5.8902,13.3,,,,1.3932624473542177,annual_fit,0.34441287045459823,340.7667828339076,1.580000000000001,07:45,16:24,ok
2025-12-04,True,False,6.18846,13.21,,,,1.3944169214584183,annual_fit,0.33783912778538033,242.05694223681857,0.5,07:26,16:30,ok
2025-12-05,True,False,4.70544,13.13,,,,1.3955304282156984,annual_fit,0.5550542274714554,193.5094758560391,0.7000000000000002,06:56,16:25,ok
2025-12-06,True,True,9.63084,13.06,1.3560603228794168,True,-0.029458854014722313,1.3966025376425704,annual_fit,0.015253408668759594,433.4596020984606,0.9900000000000004,06:55,16:32,ok
2025-12-07,True,False,8.16762,12.99,,,,1.3976328349441698,annual_fit,0.2152074986913203,335.09977193897316,0.6300000000000001,06:57,16:27,ok
2025-12-08,True,False,6.97506,12.92,,,,1.3986209207659748,annual_fit,0.28587422233374776,353.33157645123845,0.5,07:02,14:29,ok
2025-12-09,True,False,9.09936,12.86,,,,1.399566411437092,annual_fit,0.07788877627686526,425.7034904874786,1.0300000000000005,06:58,16:32,ok
2025-12-10,True,False,7.06323,12.8,,,,1.4004689392048542,annual_fit,0.2815705609575373,314.52686658469014,0.9700000000000004,06:59,16:29,ok
2025-12-11,True,False,7.13052,12.75,,,,1.401328152460473,annual_fit,0.2253024037657446,305.2331153838895,0.7600000000000002,07:06,16:24,ok
2025-12-12,True,False,8.7585,12.7,,,,1.4021437159555108,annual_fit,0.16786831735338717,408.31751553098565,0.9300000000000004,07:03,16:22,ok
2025-12-13,True,False,6.26562,12.66,,,,1.4029153110089336,annual_fit,0.18646550444728974,271.964115006933,1.0100000000000005,07:06,16:19,ok
2025-12-14,True,False,4.57824,12.62,,,,1.4036426357045264,annual_fit,0.4355204115679032,189.00269440931882,0.5,07:50,16:27,ok
2025-12-15,True,False,7.30746,12.58,,,,1.4043254050784495,annual_fit,0.26433092984531886,329.91487760189653,0.9700000000000004,07:00,16:24,ok
